date,variable,value
17630101,TMAX,-36
17630102,TMAX,-26
17630103,TMAX,-9
17630104,TMAX,-4
17630105,TMAX,21
17630106,TMAX,13
17630107,TMAX,24
17630108,TMAX,10
17630109,TMAX,24
17630110,TMAX,24
17630111,TMAX,25
17630112,TMAX,17
17630113,TMAX,17
17630114,TMAX,2
17630115,TMAX,-14
17630116,TMAX,-27
17630117,TMAX,-26
17630118,TMAX,-36
17630119,TMAX,-39
17630120,TMAX,-21
17630121,TMAX,18
17630122,TMAX,28
17630123,TMAX,27
17630124,TMAX,36
17630125,TMAX,24
17630126,TMAX,6
17630127,TMAX,1
17630128,TMAX,-5
17630129,TMAX,-1
17630130,TMAX,4
17630131,TMAX,9
17640101,TMAX,64
17640102,TMAX,46
17640103,TMAX,59
17640104,TMAX,59
17640105,TMAX,23
17640106,TMAX,39
17640107,TMAX,52
17640108,TMAX,69
17640109,TMAX,40
17640110,TMAX,25
17640111,TMAX,32
17640112,TMAX,49
17640113,TMAX,40
17640114,TMAX,37
17640115,TMAX,21
17640116,TMAX,26
17640117,TMAX,20
17640118,TMAX,32
17640119,TMAX,35
17640120,TMAX,27
17640121,TMAX,44
17640122,TMAX,28
17640123,TMAX,39
17640124,TMAX,21
17640125,TMAX,28
17640126,TMAX,33
17640127,TMAX,34
17640128,TMAX,35
17640129,TMAX,65
17640130,TMAX,59
17640131,TMAX,37
17650101,TMAX,66
17650102,TMAX,63
17650103,TMAX,68
17650104,TMAX,76
17650105,TMAX,68
17650106,TMAX,56
17650107,TMAX,61
17650108,TMAX,74
17650109,TMAX,53
17650110,TMAX,72
17650111,TMAX,64
17650112,TMAX,64
17650113,TMAX,84
17650114,TMAX,78
17650115,TMAX,82
17650116,TMAX,72
17650117,TMAX,63
17650118,TMAX,71
17650119,TMAX,53
17650120,TMAX,45
17650121,TMAX,44
17650122,TMAX,44
17650123,TMAX,53
17650124,TMAX,63
17650125,TMAX,67
17650126,TMAX,83
17650127,TMAX,76
17650128,TMAX,72
17650129,TMAX,90
17650130,TMAX,76
17650131,TMAX,74
17660101,TMAX,-26
17660102,TMAX,-9
17660103,TMAX,1
17660104,TMAX,15
17660105,TMAX,6
17660106,TMAX,3
17660107,TMAX,-7
17660108,TMAX,-47
17660109,TMAX,-43
17660110,TMAX,-28
17660111,TMAX,-31
17660112,TMAX,-19
17660113,TMAX,-39
17660114,TMAX,-34
17660115,TMAX,-29
17660116,TMAX,-18
17660117,TMAX,-20
17660118,TMAX,-15
17660119,TMAX,4
17660120,TMAX,6
17660121,TMAX,-12
17660122,TMAX,-5
17660123,TMAX,-11
17660124,TMAX,1
17660125,TMAX,-11
17660126,TMAX,-4
17660127,TMAX,0
17660128,TMAX,27
17660129,TMAX,30
17660130,TMAX,21
17660131,TMAX,19
17670101,TMAX,-3
17670102,TMAX,-1
17670103,TMAX,-13
17670104,TMAX,8
17670105,TMAX,-6
17670106,TMAX,-50
17670107,TMAX,-110
17670108,TMAX,-65
17670109,TMAX,-38
17670110,TMAX,-4
17670111,TMAX,-93
17670112,TMAX,-59
17670113,TMAX,-83
17670114,TMAX,-32
17670115,TMAX,-12
17670116,TMAX,-39
17670117,TMAX,-15
17670118,TMAX,6
17670119,TMAX,-34
17670120,TMAX,-36
17670121,TMAX,-6
17670122,TMAX,-41
17670123,TMAX,-37
17670124,TMAX,-54
17670125,TMAX,-51
17670126,TMAX,-56
17670127,TMAX,-48
17670128,TMAX,-45
17670129,TMAX,-10
17670130,TMAX,-7
17670131,TMAX,-3
17680101,TMAX,-33
17680102,TMAX,-1
17680103,TMAX,-18
17680104,TMAX,-8
17680105,TMAX,-46
17680106,TMAX,-34
17680107,TMAX,-21
17680108,TMAX,-7
17680109,TMAX,-7
17680110,TMAX,17
17680111,TMAX,29
17680112,TMAX,13
17680113,TMAX,2
17680114,TMAX,-9
17680115,TMAX,-23
17680116,TMAX,-2
17680117,TMAX,21
17680118,TMAX,18
17680119,TMAX,25
17680120,TMAX,30
17680121,TMAX,32
17680122,TMAX,37
17680123,TMAX,36
17680124,TMAX,40
17680125,TMAX,2
17680126,TMAX,3
17680127,TMAX,1
17680128,TMAX,17
17680129,TMAX,22
17680130,TMAX,20
17680131,TMAX,13
17690101,TMAX,49
17690102,TMAX,47
17690103,TMAX,38
17690104,TMAX,36
17690105,TMAX,35
17690106,TMAX,50
17690107,TMAX,47
17690108,TMAX,67
17690109,TMAX,50
17690110,TMAX,42
17690111,TMAX,30
17690112,TMAX,29
17690113,TMAX,53
17690114,TMAX,67
17690115,TMAX,45
17690116,TMAX,41
17690117,TMAX,37
17690118,TMAX,31
17690119,TMAX,34
17690120,TMAX,24
17690121,TMAX,24
17690122,TMAX,29
17690123,TMAX,49
17690124,TMAX,49
17690125,TMAX,60
17690126,TMAX,36
17690127,TMAX,54
17690128,TMAX,70
17690129,TMAX,63
17690130,TMAX,58
17690131,TMAX,22
17700101,TMAX,-4
17700102,TMAX,40
17700103,TMAX,10
17700104,TMAX,12
17700105,TMAX,7
17700106,TMAX,16
17700107,TMAX,-5
17700108,TMAX,-6
17700109,TMAX,-15
17700110,TMAX,-18
17700111,TMAX,2
17700112,TMAX,13
17700113,TMAX,-2
17700114,TMAX,8
17700115,TMAX,-6
17700116,TMAX,-8
17700117,TMAX,2
17700118,TMAX,39
17700119,TMAX,9
17700120,TMAX,30
17700121,TMAX,15
17700122,TMAX,32
17700123,TMAX,10
17700124,TMAX,41
17700125,TMAX,41
17700126,TMAX,40
17700127,TMAX,40
17700128,TMAX,23
17700129,TMAX,40
17700130,TMAX,47
17700131,TMAX,50
17710101,TMAX,63
17710102,TMAX,63
17710103,TMAX,66
17710104,TMAX,68
17710105,TMAX,51
17710106,TMAX,46
17710107,TMAX,37
17710108,TMAX,5
17710109,TMAX,15
17710110,TMAX,0
17710111,TMAX,-22
17710112,TMAX,12
17710113,TMAX,12
17710114,TMAX,24
17710115,TMAX,-7
17710116,TMAX,28
17710117,TMAX,37
17710118,TMAX,40
17710119,TMAX,43
17710120,TMAX,55
17710121,TMAX,48
17710122,TMAX,67
17710123,TMAX,57
17710124,TMAX,63
17710125,TMAX,60
17710126,TMAX,61
17710127,TMAX,54
17710128,TMAX,52
17710129,TMAX,66
17710130,TMAX,60
17710131,TMAX,63
17720101,TMAX,51
17720102,TMAX,48
17720103,TMAX,38
17720104,TMAX,23
17720105,TMAX,6
17720106,TMAX,5
17720107,TMAX,-1
17720108,TMAX,4
17720109,TMAX,-2
17720110,TMAX,5
17720111,TMAX,2
17720112,TMAX,40
17720113,TMAX,37
17720114,TMAX,17
17720115,TMAX,6
17720116,TMAX,17
17720117,TMAX,18
17720118,TMAX,37
17720119,TMAX,36
17720120,TMAX,42
17720121,TMAX,48
17720122,TMAX,84
17720123,TMAX,73
17720124,TMAX,65
17720125,TMAX,68
17720126,TMAX,74
17720127,TMAX,68
17720128,TMAX,70
17720129,TMAX,43
17720130,TMAX,56
17720131,TMAX,66
17730101,TMAX,56
17730102,TMAX,40
17730103,TMAX,37
17730104,TMAX,18
17730105,TMAX,18
17730106,TMAX,38
17730107,TMAX,25
17730108,TMAX,20
17730109,TMAX,19
17730110,TMAX,35
17730111,TMAX,28
17730112,TMAX,37
17730113,TMAX,39
17730114,TMAX,27
17730115,TMAX,58
17730116,TMAX,68
17730117,TMAX,50
17730118,TMAX,22
17730119,TMAX,37
17730120,TMAX,38
17730121,TMAX,36
17730122,TMAX,52
17730123,TMAX,53
17730124,TMAX,57
17730125,TMAX,44
17730126,TMAX,43
17730127,TMAX,42
17730128,TMAX,59
17730129,TMAX,70
17730130,TMAX,60
17730131,TMAX,52
17740101,TMAX,50
17740102,TMAX,26
17740103,TMAX,11
17740104,TMAX,-4
17740105,TMAX,-4
17740106,TMAX,-3
17740107,TMAX,11
17740108,TMAX,7
17740109,TMAX,18
17740110,TMAX,49
17740111,TMAX,39
17740112,TMAX,33
17740113,TMAX,57
17740114,TMAX,64
17740115,TMAX,48
17740116,TMAX,56
17740117,TMAX,58
17740118,TMAX,52
17740119,TMAX,31
17740120,TMAX,32
17740121,TMAX,32
17740122,TMAX,19
17740123,TMAX,17
17740124,TMAX,15
17740125,TMAX,-4
17740126,TMAX,-37
17740127,TMAX,-16
17740128,TMAX,-11
17740129,TMAX,34
17740130,TMAX,21
17740131,TMAX,28
17750101,TMAX,-26
17750102,TMAX,-13
17750103,TMAX,-8
17750104,TMAX,9
17750105,TMAX,6
17750106,TMAX,32
17750107,TMAX,16
17750108,TMAX,10
17750109,TMAX,17
17750110,TMAX,17
17750111,TMAX,7
17750112,TMAX,10
17750113,TMAX,14
17750114,TMAX,24
17750115,TMAX,32
17750116,TMAX,20
17750117,TMAX,38
17750118,TMAX,18
17750119,TMAX,31
17750120,TMAX,36
17750121,TMAX,46
17750122,TMAX,42
17750123,TMAX,53
17750124,TMAX,57
17750125,TMAX,47
17750126,TMAX,27
17750127,TMAX,27
17750128,TMAX,34
17750129,TMAX,42
17750130,TMAX,46
17750131,TMAX,66
17760101,TMAX,13
17760102,TMAX,16
17760103,TMAX,23
17760104,TMAX,4
17760105,TMAX,16
17760106,TMAX,10
17760107,TMAX,11
17760108,TMAX,11
17760109,TMAX,22
17760110,TMAX,26
17760111,TMAX,40
17760112,TMAX,26
17760113,TMAX,31
17760114,TMAX,39
17760115,TMAX,37
17760116,TMAX,27
17760117,TMAX,27
17760118,TMAX,32
17760119,TMAX,33
17760120,TMAX,11
17760121,TMAX,16
17760122,TMAX,9
17760123,TMAX,15
17760124,TMAX,13
17760125,TMAX,7
17760126,TMAX,1
17760127,TMAX,-12
17760128,TMAX,-34
17760129,TMAX,-31
17760130,TMAX,-33
17760131,TMAX,-53
17770101,TMAX,-6
17770102,TMAX,16
17770103,TMAX,8
17770104,TMAX,2
17770105,TMAX,-53
17770106,TMAX,-43
17770107,TMAX,-67
17770108,TMAX,-48
17770109,TMAX,-50
17770110,TMAX,-56
17770111,TMAX,-36
17770112,TMAX,-51
17770113,TMAX,-9
17770114,TMAX,24
17770115,TMAX,-5
17770116,TMAX,5
17770117,TMAX,12
17770118,TMAX,-48
17770119,TMAX,-45
17770120,TMAX,-31
17770121,TMAX,-25
17770122,TMAX,4
17770123,TMAX,23
17770124,TMAX,10
17770125,TMAX,32
17770126,TMAX,48
17770127,TMAX,38
17770128,TMAX,23
17770129,TMAX,1
17770130,TMAX,-2
17770131,TMAX,-3
17780101,TMAX,19
17780102,TMAX,25
17780103,TMAX,19
17780104,TMAX,6
17780105,TMAX,-3
17780106,TMAX,0
17780107,TMAX,-6
17780108,TMAX,-13
17780109,TMAX,0
17780110,TMAX,16
17780111,TMAX,19
17780112,TMAX,20
17780113,TMAX,19
17780114,TMAX,6
17780115,TMAX,13
17780116,TMAX,21
17780117,TMAX,25
17780118,TMAX,29
17780119,TMAX,13
17780120,TMAX,25
17780121,TMAX,31
17780122,TMAX,25
17780123,TMAX,38
17780124,TMAX,38
17780125,TMAX,31
17780126,TMAX,33
17780127,TMAX,46
17780128,TMAX,50
17780129,TMAX,33
17780130,TMAX,50
17780131,TMAX,50
17790101,TMAX,54
17790102,TMAX,50
17790103,TMAX,41
17790104,TMAX,19
17790105,TMAX,6
17790106,TMAX,19
17790107,TMAX,13
17790108,TMAX,-6
17790109,TMAX,-13
17790110,TMAX,-4
17790111,TMAX,-13
17790112,TMAX,0
17790113,TMAX,0
17790114,TMAX,0
17790115,TMAX,0
17790116,TMAX,0
17790117,TMAX,0
17790118,TMAX,0
17790119,TMAX,16
17790120,TMAX,25
17790121,TMAX,25
17790122,TMAX,25
17790123,TMAX,28
17790124,TMAX,15
17790125,TMAX,0
17790126,TMAX,0
17790127,TMAX,29
17790128,TMAX,63
17790129,TMAX,50
17790130,TMAX,50
17790131,TMAX,50
17800101,TMAX,25
17800102,TMAX,25
17800103,TMAX,38
17800104,TMAX,38
17800105,TMAX,13
17800106,TMAX,0
17800107,TMAX,8
17800108,TMAX,19
17800109,TMAX,0
17800110,TMAX,0
17800111,TMAX,0
17800112,TMAX,19
17800113,TMAX,19
17800114,TMAX,3
17800115,TMAX,13
17800116,TMAX,13
17800117,TMAX,10
17800118,TMAX,33
17800119,TMAX,25
17800120,TMAX,50
17800121,TMAX,29
17800122,TMAX,38
17800123,TMAX,16
17800124,TMAX,19
17800125,TMAX,13
17800126,TMAX,8
17800127,TMAX,13
17800128,TMAX,8
17800129,TMAX,-20
17800130,TMAX,-6
17800131,TMAX,13
17810101,TMAX,19
17810102,TMAX,19
17810103,TMAX,31
17810104,TMAX,63
17810105,TMAX,16
17810106,TMAX,0
17810107,TMAX,0
17810108,TMAX,0
17810109,TMAX,0
17810110,TMAX,25
17810111,TMAX,25
17810112,TMAX,20
17810113,TMAX,13
17810114,TMAX,19
17810115,TMAX,20
17810116,TMAX,6
17810117,TMAX,6
17810118,TMAX,-6
17810119,TMAX,13
17810120,TMAX,0
17810121,TMAX,20
17810122,TMAX,13
17810123,TMAX,16
17810124,TMAX,25
17810125,TMAX,21
17810126,TMAX,46
17810127,TMAX,46
17810128,TMAX,38
17810129,TMAX,33
17810130,TMAX,29
17810131,TMAX,38
17820101,TMAX,19
17820102,TMAX,19
17820103,TMAX,28
17820104,TMAX,25
17820105,TMAX,8
17820106,TMAX,0
17820107,TMAX,0
17820108,TMAX,0
17820109,TMAX,25
17820110,TMAX,13
17820111,TMAX,54
17820112,TMAX,45
17820113,TMAX,40
17820114,TMAX,33
17820115,TMAX,13
17820116,TMAX,8
17820117,TMAX,8
17820118,TMAX,45
17820119,TMAX,45
17820120,TMAX,21
17820121,TMAX,25
17820122,TMAX,38
17820123,TMAX,38
17820124,TMAX,50
17820125,TMAX,40
17820126,TMAX,38
17820127,TMAX,25
17820128,TMAX,25
17820129,TMAX,28
17820130,TMAX,8
17820131,TMAX,19
17830101,TMAX,31
17830102,TMAX,25
17830103,TMAX,0
17830104,TMAX,15
17830105,TMAX,20
17830106,TMAX,20
17830107,TMAX,25
17830108,TMAX,44
17830109,TMAX,45
17830110,TMAX,75
17830111,TMAX,25
17830112,TMAX,38
17830113,TMAX,44
17830114,TMAX,38
17830115,TMAX,46
17830116,TMAX,38
17830117,TMAX,38
17830118,TMAX,38
17830119,TMAX,29
17830120,TMAX,38
17830121,TMAX,25
17830122,TMAX,21
17830123,TMAX,25
17830124,TMAX,50
17830125,TMAX,25
17830126,TMAX,25
17830127,TMAX,25
17830128,TMAX,19
17830129,TMAX,25
17830130,TMAX,25
17830131,TMAX,25
17840101,TMAX,13
17840102,TMAX,25
17840103,TMAX,38
17840104,TMAX,25
17840105,TMAX,-13
17840106,TMAX,0
17840107,TMAX,-4
17840108,TMAX,-13
17840109,TMAX,-13
17840110,TMAX,-10
17840111,TMAX,20
17840112,TMAX,40
17840113,TMAX,50
17840114,TMAX,56
17840115,TMAX,53
17840116,TMAX,34
17840117,TMAX,65
17840118,TMAX,20
17840119,TMAX,0
17840120,TMAX,33
17840121,TMAX,25
17840122,TMAX,25
17840123,TMAX,13
17840124,TMAX,-10
17840125,TMAX,-3
17840126,TMAX,0
17840127,TMAX,6
17840128,TMAX,-6
17840129,TMAX,13
17840130,TMAX,29
17840131,TMAX,13
17850101,TMAX,0
17850102,TMAX,16
17850103,TMAX,13
17850104,TMAX,13
17850105,TMAX,8
17850106,TMAX,16
17850107,TMAX,25
17850108,TMAX,38
17850109,TMAX,33
17850110,TMAX,50
17850111,TMAX,41
17850112,TMAX,0
17850113,TMAX,-4
17850114,TMAX,4
17850115,TMAX,25
17850116,TMAX,16
17850117,TMAX,0
17850118,TMAX,0
17850119,TMAX,25
17850120,TMAX,25
17850121,TMAX,38
17850122,TMAX,38
17850123,TMAX,33
17850124,TMAX,38
17850125,TMAX,38
17850126,TMAX,53
17850127,TMAX,33
17850128,TMAX,50
17850129,TMAX,45
17850130,TMAX,58
17850131,TMAX,31
17860101,TMAX,73
17860102,TMAX,50
17860103,TMAX,0
17860104,TMAX,0
17860105,TMAX,-10
17860106,TMAX,-56
17860107,TMAX,-31
17860108,TMAX,-31
17860109,TMAX,-19
17860110,TMAX,0
17860111,TMAX,19
17860112,TMAX,19
17860113,TMAX,20
17860114,TMAX,29
17860115,TMAX,25
17860116,TMAX,25
17860117,TMAX,20
17860118,TMAX,53
17860119,TMAX,58
17860120,TMAX,45
17860121,TMAX,25
17860122,TMAX,38
17860123,TMAX,38
17860124,TMAX,25
17860125,TMAX,0
17860126,TMAX,0
17860127,TMAX,38
17860128,TMAX,53
17860129,TMAX,61
17860130,TMAX,75
17860131,TMAX,81
17870101,TMAX,19
17870102,TMAX,16
17870103,TMAX,8
17870104,TMAX,8
17870105,TMAX,3
17870106,TMAX,16
17870107,TMAX,16
17870108,TMAX,0
17870109,TMAX,0
17870110,TMAX,4
17870111,TMAX,13
17870112,TMAX,16
17870113,TMAX,13
17870114,TMAX,13
17870115,TMAX,9
17870116,TMAX,31
17870117,TMAX,50
17870118,TMAX,63
17870119,TMAX,66
17870120,TMAX,38
17870121,TMAX,25
17870122,TMAX,100
17870123,TMAX,20
17870124,TMAX,20
17870125,TMAX,19
17870126,TMAX,0
17870127,TMAX,6
17870128,TMAX,-15
17870129,TMAX,-13
17870130,TMAX,0
17870131,TMAX,20
17880101,TMAX,75
17880102,TMAX,73
17880103,TMAX,66
17880104,TMAX,63
17880105,TMAX,65
17880106,TMAX,63
17880107,TMAX,63
17880108,TMAX,75
17880109,TMAX,100
17880110,TMAX,96
17880111,TMAX,71
17880112,TMAX,38
17880113,TMAX,29
17880114,TMAX,20
17880115,TMAX,41
17880116,TMAX,45
17880117,TMAX,78
17880118,TMAX,79
17880119,TMAX,50
17880120,TMAX,46
17880121,TMAX,20
17880122,TMAX,13
17880123,TMAX,38
17880124,TMAX,90
17880125,TMAX,78
17880126,TMAX,54
17880127,TMAX,63
17880128,TMAX,63
17880129,TMAX,45
17880130,TMAX,33
17880131,TMAX,20
17890101,TMAX,-63
17890102,TMAX,-16
17890103,TMAX,-13
17890104,TMAX,-31
17890105,TMAX,-31
17890106,TMAX,-46
17890107,TMAX,-59
17890108,TMAX,-38
17890109,TMAX,-13
17890110,TMAX,-10
17890111,TMAX,0
17890112,TMAX,20
17890113,TMAX,0
17890114,TMAX,0
17890115,TMAX,13
17890116,TMAX,25
17890117,TMAX,13
17890118,TMAX,9
17890119,TMAX,19
17890120,TMAX,25
17890121,TMAX,45
17890122,TMAX,40
17890123,TMAX,38
17890124,TMAX,34
17890125,TMAX,33
17890126,TMAX,46
17890127,TMAX,38
17890128,TMAX,29
17890129,TMAX,19
17890130,TMAX,31
17890131,TMAX,31
17900101,TMAX,13
17900102,TMAX,25
17900103,TMAX,16
17900104,TMAX,6
17900105,TMAX,9
17900106,TMAX,25
17900107,TMAX,25
17900108,TMAX,40
17900109,TMAX,44
17900110,TMAX,13
17900111,TMAX,25
17900112,TMAX,29
17900113,TMAX,34
17900114,TMAX,38
17900115,TMAX,40
17900116,TMAX,15
17900117,TMAX,44
17900118,TMAX,34
17900119,TMAX,25
17900120,TMAX,19
17900121,TMAX,19
17900122,TMAX,19
17900123,TMAX,19
17900124,TMAX,28
17900125,TMAX,46
17900126,TMAX,59
17900127,TMAX,3
17900128,TMAX,21
17900129,TMAX,4
17900130,TMAX,4
17900131,TMAX,-8
17910101,TMAX,25
17910102,TMAX,25
17910103,TMAX,28
17910104,TMAX,28
17910105,TMAX,31
17910106,TMAX,38
17910107,TMAX,29
17910108,TMAX,56
17910109,TMAX,38
17910110,TMAX,125
17910111,TMAX,56
17910112,TMAX,50
17910113,TMAX,31
17910114,TMAX,113
17910115,TMAX,94
17910116,TMAX,75
17910117,TMAX,60
17910118,TMAX,71
17910119,TMAX,58
17910120,TMAX,38
17910121,TMAX,56
17910122,TMAX,100
17910123,TMAX,85
17910124,TMAX,81
17910125,TMAX,81
17910126,TMAX,69
17910127,TMAX,56
17910128,TMAX,46
17910129,TMAX,48
17910130,TMAX,50
17910131,TMAX,69
17920101,TMAX,13
17920102,TMAX,19
17920103,TMAX,25
17920104,TMAX,38
17920105,TMAX,31
17920106,TMAX,0
17920107,TMAX,4
17920108,TMAX,4
17920109,TMAX,8
17920110,TMAX,-23
17920111,TMAX,-25
17920112,TMAX,0
17920113,TMAX,0
17920114,TMAX,28
17920115,TMAX,19
17920116,TMAX,25
17920117,TMAX,28
17920118,TMAX,28
17920119,TMAX,48
17920120,TMAX,48
17920121,TMAX,50
17920122,TMAX,28
17920123,TMAX,25
17920124,TMAX,50
17920125,TMAX,50
17920126,TMAX,53
17920127,TMAX,88
17920128,TMAX,59
17920129,TMAX,63
17920130,TMAX,94
17920131,TMAX,88
17930101,TMAX,0
17930102,TMAX,13
17930103,TMAX,0
17930104,TMAX,0
17930105,TMAX,-19
17930106,TMAX,0
17930107,TMAX,-20
17930108,TMAX,-8
17930109,TMAX,0
17930110,TMAX,-19
17930111,TMAX,-15
17930112,TMAX,-13
17930113,TMAX,-25
17930114,TMAX,0
17930115,TMAX,25
17930116,TMAX,25
17930117,TMAX,38
17930118,TMAX,19
17930119,TMAX,16
17930120,TMAX,-8
17930121,TMAX,-16
17930122,TMAX,16
17930123,TMAX,0
17930124,TMAX,38
17930125,TMAX,50
17930126,TMAX,63
17930127,TMAX,0
17930128,TMAX,-3
17930129,TMAX,0
17930130,TMAX,8
17930131,TMAX,20
17940101,TMAX,63
17940102,TMAX,81
17940103,TMAX,75
17940104,TMAX,65
17940105,TMAX,44
17940106,TMAX,16
17940107,TMAX,44
17940108,TMAX,50
17940109,TMAX,50
17940110,TMAX,50
17940111,TMAX,59
17940112,TMAX,75
17940113,TMAX,81
17940114,TMAX,94
17940115,TMAX,88
17940116,TMAX,50
17940117,TMAX,63
17940118,TMAX,44
17940119,TMAX,25
17940120,TMAX,19
17940121,TMAX,13
17940122,TMAX,25
17940123,TMAX,25
17940124,TMAX,19
17940125,TMAX,15
17940126,TMAX,22
17940127,TMAX,29
17940128,TMAX,38
17940129,TMAX,29
17940130,TMAX,50
17940131,TMAX,69
17950101,TMAX,19
17950102,TMAX,-15
17950103,TMAX,-15
17950104,TMAX,-50
17950105,TMAX,-56
17950106,TMAX,-25
17950107,TMAX,-6
17950108,TMAX,-8
17950109,TMAX,4
17950110,TMAX,56
17950111,TMAX,-15
17950112,TMAX,0
17950113,TMAX,0
17950114,TMAX,-25
17950115,TMAX,-38
17950116,TMAX,-38
17950117,TMAX,-20
17950118,TMAX,-50
17950119,TMAX,-21
17950120,TMAX,-44
17950121,TMAX,-38
17950122,TMAX,-50
17950123,TMAX,-38
17950124,TMAX,-13
17950125,TMAX,-38
17950126,TMAX,-44
17950127,TMAX,-6
17950128,TMAX,-8
17950129,TMAX,-16
17950130,TMAX,0
17950131,TMAX,-20
17960101,TMAX,25
17960102,TMAX,38
17960103,TMAX,63
17960104,TMAX,58
17960105,TMAX,59
17960106,TMAX,38
17960107,TMAX,29
17960108,TMAX,8
17960109,TMAX,16
17960110,TMAX,29
17960111,TMAX,56
17960112,TMAX,66
17960113,TMAX,40
17960114,TMAX,41
17960115,TMAX,50
17960116,TMAX,23
17960117,TMAX,63
17960118,TMAX,69
17960119,TMAX,78
17960120,TMAX,75
17960121,TMAX,56
17960122,TMAX,59
17960123,TMAX,56
17960124,TMAX,56
17960125,TMAX,44
17960126,TMAX,58
17960127,TMAX,81
17960128,TMAX,81
17960129,TMAX,75
17960130,TMAX,81
17960131,TMAX,63
17970101,TMAX,59
17970102,TMAX,94
17970103,TMAX,50
17970104,TMAX,44
17970105,TMAX,31
17970106,TMAX,6
17970107,TMAX,0
17970108,TMAX,6
17970109,TMAX,0
17970110,TMAX,0
17970111,TMAX,4
17970112,TMAX,3
17970113,TMAX,9
17970114,TMAX,10
17970115,TMAX,10
17970116,TMAX,23
17970117,TMAX,40
17970118,TMAX,15
17970119,TMAX,0
17970120,TMAX,3
17970121,TMAX,9
17970122,TMAX,28
17970123,TMAX,40
17970124,TMAX,44
17970125,TMAX,40
17970126,TMAX,31
17970127,TMAX,34
17970128,TMAX,58
17970129,TMAX,66
17970130,TMAX,90
17970131,TMAX,75
17980101,TMAX,108
17980102,TMAX,79
17980103,TMAX,79
17980104,TMAX,46
17980105,TMAX,40
17980106,TMAX,31
17980107,TMAX,5
17980108,TMAX,31
17980109,TMAX,44
17980110,TMAX,44
17980111,TMAX,31
17980112,TMAX,38
17980113,TMAX,4
17980114,TMAX,41
17980115,TMAX,45
17980116,TMAX,54
17980117,TMAX,45
17980118,TMAX,50
17980119,TMAX,46
17980120,TMAX,75
17980121,TMAX,73
17980122,TMAX,46
17980123,TMAX,69
17980124,TMAX,53
17980125,TMAX,25
17980126,TMAX,50
17980127,TMAX,34
17980128,TMAX,31
17980129,TMAX,31
17980130,TMAX,31
17980131,TMAX,31
17990101,TMAX,38
17990102,TMAX,-9
17990103,TMAX,4
17990104,TMAX,9
17990105,TMAX,6
17990106,TMAX,-35
17990107,TMAX,-48
17990108,TMAX,-48
17990109,TMAX,-63
17990110,TMAX,-48
17990111,TMAX,-35
17990112,TMAX,-25
17990113,TMAX,-41
17990114,TMAX,-29
17990115,TMAX,-38
17990116,TMAX,-34
17990117,TMAX,-4
17990118,TMAX,-25
17990119,TMAX,-19
17990120,TMAX,-19
17990121,TMAX,-21
17990122,TMAX,-19
17990123,TMAX,0
17990124,TMAX,16
17990125,TMAX,13
17990126,TMAX,10
17990127,TMAX,54
17990128,TMAX,6
17990129,TMAX,13
17990130,TMAX,10
17990131,TMAX,13
18000101,TMAX,-75
18000102,TMAX,-60
18000103,TMAX,-23
18000104,TMAX,0
18000105,TMAX,10
18000106,TMAX,13
18000107,TMAX,31
18000108,TMAX,29
18000109,TMAX,35
18000110,TMAX,46
18000111,TMAX,66
18000112,TMAX,41
18000113,TMAX,23
18000114,TMAX,41
18000115,TMAX,54
18000116,TMAX,56
18000117,TMAX,84
18000118,TMAX,59
18000119,TMAX,59
18000120,TMAX,60
18000121,TMAX,80
18000122,TMAX,81
18000123,TMAX,85
18000124,TMAX,85
18000125,TMAX,98
18000126,TMAX,75
18000127,TMAX,73
18000128,TMAX,79
18000129,TMAX,73
18000130,TMAX,66
18000131,TMAX,85
18010101,TMAX,84
18010102,TMAX,50
18010103,TMAX,44
18010104,TMAX,44
18010105,TMAX,50
18010106,TMAX,35
18010107,TMAX,16
18010108,TMAX,16
18010109,TMAX,29
18010110,TMAX,50
18010111,TMAX,40
18010112,TMAX,29
18010113,TMAX,-6
18010114,TMAX,6
18010115,TMAX,6
18010116,TMAX,9
18010117,TMAX,16
18010118,TMAX,13
18010119,TMAX,35
18010120,TMAX,19
18010121,TMAX,19
18010122,TMAX,19
18010123,TMAX,31
18010124,TMAX,56
18010125,TMAX,31
18010126,TMAX,31
18010127,TMAX,44
18010128,TMAX,69
18010129,TMAX,104
18010130,TMAX,154
18010131,TMAX,116
18020101,TMAX,25
18020102,TMAX,10
18020103,TMAX,10
18020104,TMAX,19
18020105,TMAX,0
18020106,TMAX,38
18020107,TMAX,35
18020108,TMAX,50
18020109,TMAX,85
18020110,TMAX,19
18020111,TMAX,21
18020112,TMAX,38
18020113,TMAX,13
18020114,TMAX,6
18020115,TMAX,-4
18020116,TMAX,-21
18020117,TMAX,-25
18020118,TMAX,-19
18020119,TMAX,4
18020120,TMAX,31
18020121,TMAX,56
18020122,TMAX,56
18020123,TMAX,69
18020124,TMAX,25
18020125,TMAX,66
18020126,TMAX,35
18020127,TMAX,35
18020128,TMAX,54
18020129,TMAX,63
18020130,TMAX,48
18020131,TMAX,50
18030101,TMAX,38
18030102,TMAX,50
18030103,TMAX,69
18030104,TMAX,85
18030105,TMAX,91
18030106,TMAX,63
18030107,TMAX,38
18030108,TMAX,69
18030109,TMAX,56
18030110,TMAX,94
18030111,TMAX,79
18030112,TMAX,56
